reach_id,pass,taxonID,total_fish
MAYF.20181129.09,1,LAMAEP,6
MAYF.20181129.09,1,LUXCHR,3
MAYF.20181129.09,1,MICSP1,1
MAYF.20181129.09,1,NOCLEP,3
MAYF.20181129.09,1,NOTBAI,42
MAYF.20181129.09,1,NOTLEP,9
MAYF.20181129.09,1,PERNIG,2
MAYF.20181129.09,2,ETHSTI,4
MAYF.20181129.09,2,FUNOLI,2
MAYF.20181129.09,2,ICHGAG,1
MAYF.20181129.09,2,LAMAEP,2
MAYF.20181129.09,2,LEPSP4,1
MAYF.20181129.09,2,NOTBAI,11
MAYF.20181129.09,2,NOTLEP,1
MAYF.20181129.09,2,PERNIG,3
MAYF.20181129.09,3,ETHLAC,1
MAYF.20181129.09,3,ETHSTI,3
MAYF.20181129.09,3,HYPETO,1
MAYF.20181129.09,3,ICHGAG,2
MAYF.20181129.09,3,LAMAEP,4
MAYF.20181129.09,3,LUXCHR,1
MAYF.20181129.09,3,NOTBAI,10
MAYF.20181129.09,3,PERNIG,2
MAYF.20190326.01,1,ETHLAC,1
MAYF.20190326.01,1,ETHSTI,3
MAYF.20190326.01,1,FUNOLI,10
MAYF.20190326.01,1,ICHGAG,7
MAYF.20190326.01,1,LAMAEP,5
MAYF.20190326.01,1,LEPMEG,1
MAYF.20190326.01,1,NOTAMM,1
MAYF.20190326.01,1,NOTBAI,13
MAYF.20190326.01,1,NOTLEP,1
MAYF.20190326.01,1,PERNIG,1
MAYF.20190327.02,1,AMENAT,1
MAYF.20190327.02,1,FUNOLI,3
MAYF.20190327.02,1,ICHGAG,1
MAYF.20190327.02,1,LAMAEP,6
MAYF.20190327.02,1,NOTBAI,6
MAYF.20190327.02,1,NOTFUN,1
MAYF.20190327.02,2,ETHSTI,1
MAYF.20190327.02,2,FUNOLI,1
MAYF.20190327.02,2,ICHGAG,6
MAYF.20190327.02,2,LAMAEP,7
MAYF.20190327.02,2,NOTBAI,6
MAYF.20190327.02,2,NOTFUN,1
MAYF.20190327.02,2,NOTLEP,3
MAYF.20190327.02,2,PERNIG,1
MAYF.20190327.02,3,ICHGAG,1
MAYF.20190327.02,3,LAMAEP,4
MAYF.20190327.02,3,NOTBAI,3
MAYF.20190327.02,3,NOTLEP,2
MAYF.20190327.03,1,AMENAT,1
MAYF.20190327.03,1,ETHSTI,1
MAYF.20190327.03,1,FUNOLI,9
MAYF.20190327.03,1,LAMAEP,6
MAYF.20190327.03,1,MOXCAR,3
MAYF.20190327.03,1,NOTBAI,18
MAYF.20190327.03,1,NOTFUN,3
MAYF.20190327.03,1,PERNIG,5
MAYF.20190328.07,1,ETHSTI,1
MAYF.20190328.07,1,FUNOLI,2
MAYF.20190328.07,1,HYPETO,1
MAYF.20190328.07,1,ICHGAG,3
MAYF.20190328.07,1,LAMAEP,3
MAYF.20190328.07,1,MOXCAR,1
MAYF.20190328.07,1,NOTBAI,31
MAYF.20190328.07,1,NOTFUN,1
MAYF.20190328.07,1,NOTLEP,1
MAYF.20190328.07,2,ETHSTI,1
MAYF.20190328.07,2,FUNOLI,3
MAYF.20190328.07,2,HYPETO,1
MAYF.20190328.07,2,ICHGAG,1
MAYF.20190328.07,2,LAMAEP,2
MAYF.20190328.07,2,MOXCAR,4
MAYF.20190328.07,2,NOCLEP,2
MAYF.20190328.07,2,NOTBAI,12
MAYF.20190328.07,2,NOTFUN,1
MAYF.20190328.07,2,NOTLEP,2
MAYF.20190328.07,2,PERNIG,2
MAYF.20190328.07,3,ETHSTI,1
MAYF.20190328.07,3,FUNOLI,1
MAYF.20190328.07,3,ICHGAG,2
MAYF.20190328.07,3,LAMAEP,2
MAYF.20190328.07,3,MOXCAR,1
MAYF.20190328.07,3,NOTBAI,10
MAYF.20190328.07,3,NOTFUN,1
MAYF.20190328.07,3,NOTTEX,1
MAYF.20190329.08,1,FUNOLI,3
MAYF.20190329.08,1,ICHGAG,4
MAYF.20190329.08,1,LAMAEP,3
MAYF.20190329.08,1,MINMEL,2
MAYF.20190329.08,1,MOXPOE,3
MAYF.20190329.08,1,NOTBAI,32
MAYF.20190329.08,1,NOTFUN,1
MAYF.20190329.08,1,NOTLEP,1
MAYF.20190329.08,1,NOTTEX,1
MAYF.20190329.09,1,AMENAT,1
MAYF.20190329.09,1,FUNOLI,2
MAYF.20190329.09,1,ICHGAG,1
MAYF.20190329.09,1,LAMAEP,3
MAYF.20190329.09,1,MOXCAR,1
MAYF.20190329.09,1,NOTBAI,4
MAYF.20190329.09,1,NOTLEP,1
MAYF.20190329.09,2,FUNOLI,1
MAYF.20190329.09,2,LAMAEP,2
MAYF.20190329.09,2,NOTBAI,2
MAYF.20190329.09,2,PERNIG,1
MAYF.20190329.09,3,ICHGAG,2
MAYF.20190329.09,3,LAMAEP,1
MAYF.20190329.09,3,NOTBAI,3
MAYF.20190329.09,3,NOTTEX,1
MAYF.20190329.09,3,PERNIG,1
MAYF.20191118.01,1,CYPSPP3,34
MAYF.20191118.01,1,ELAZON,1
MAYF.20191118.01,1,ETHLAC,14
MAYF.20191118.01,1,FUNNOT,5
MAYF.20191118.01,1,FUNOLI,1
MAYF.20191118.01,1,ICHGAG,14
MAYF.20191118.01,1,LAMAEP,11
MAYF.20191118.01,1,LEPMIN,1
MAYF.20191118.01,1,MICHEN,1
MAYF.20191118.01,1,NOTAMM,1
MAYF.20191118.01,1,NOTBAI,83
MAYF.20191118.01,1,NOTFUN,6
MAYF.20191118.01,1,NOTLEP,1
MAYF.20191118.01,1,NOTTEX,1
MAYF.20191118.01,1,PERNIG,5
MAYF.20191119.02,1,APHSAY,1
MAYF.20191119.02,1,CYPSPP3,34
MAYF.20191119.02,1,ETHLAC,9
MAYF.20191119.02,1,FUNOLI,2
MAYF.20191119.02,1,FUNSP,1
MAYF.20191119.02,1,ICHGAG,3
MAYF.20191119.02,1,LAMAEP,6
MAYF.20191119.02,1,LYTBEL,1
MAYF.20191119.02,1,NOCLEP,2
MAYF.20191119.02,1,NOTBAI,62
MAYF.20191119.02,1,PERNIG,1
MAYF.20191119.02,2,CYPSPP3,22
MAYF.20191119.02,2,ETHLAC,6
MAYF.20191119.02,2,FUNNOT,1
MAYF.20191119.02,2,FUNOLI,3
MAYF.20191119.02,2,ICHGAG,5
MAYF.20191119.02,2,LAMAEP,9
MAYF.20191119.02,2,LEPGUL,1
MAYF.20191119.02,2,LUXCHR,1
MAYF.20191119.02,2,NOTBAI,42
MAYF.20191119.02,2,NOTFUN,7
MAYF.20191119.02,2,NOTSTI,2
MAYF.20191119.02,2,NOTTEX,5
MAYF.20191119.02,2,PERNIG,2
MAYF.20191119.02,2,SEMSP,2
MAYF.20191119.02,2,SEMTHO,1
MAYF.20191119.02,3,CYPSPP3,10
MAYF.20191119.02,3,ETHLAC,5
MAYF.20191119.02,3,FUNOLI,2
MAYF.20191119.02,3,ICHGAG,3
MAYF.20191119.02,3,LAMAEP,4
MAYF.20191119.02,3,NOTAMM,2
MAYF.20191119.02,3,NOTBAI,31
MAYF.20191119.02,3,NOTFUN,5
MAYF.20191119.02,3,NOTSTI,1
MAYF.20191120.03,1,CYPSPP3,9
MAYF.20191120.03,1,ETHLAC,6
MAYF.20191120.03,1,FUNNOT,2
MAYF.20191120.03,1,FUNOLI,3
MAYF.20191120.03,1,HYPETO,2
MAYF.20191120.03,1,ICHGAG,8
MAYF.20191120.03,1,LAMAEP,1
MAYF.20191120.03,1,LEPMEG,2
MAYF.20191120.03,1,LUXCHR,2
MAYF.20191120.03,1,NOCLEP,1
MAYF.20191120.03,1,NOTBAI,21
MAYF.20191120.03,1,NOTFUN,1
MAYF.20191120.03,1,NOTSTI,3
MAYF.20191120.03,1,NOTTEX,3
MAYF.20191120.03,1,PERNIG,1
MAYF.20191120.07,1,CYPSPP3,24
MAYF.20191120.07,1,ESOAME2,1
MAYF.20191120.07,1,ETHLAC,5
MAYF.20191120.07,1,FUNNOT,2
MAYF.20191120.07,1,FUNOLI,1
MAYF.20191120.07,1,FUNSP,1
MAYF.20191120.07,1,HYPETO,1
MAYF.20191120.07,1,LAMAEP,2
MAYF.20191120.07,1,LYTBEL,1
MAYF.20191120.07,1,NOCLEP,3
MAYF.20191120.07,1,NOTBAI,24
MAYF.20191120.07,1,NOTFUN,1
MAYF.20191120.07,2,CYPSPP3,5
MAYF.20191120.07,2,ETHLAC,1
MAYF.20191120.07,2,FUNNOT,1
MAYF.20191120.07,2,FUNOLI,1
MAYF.20191120.07,2,FUNSP,2
MAYF.20191120.07,2,ICHGAG,1
MAYF.20191120.07,2,NOCLEP,2
MAYF.20191120.07,2,NOTBAI,14
MAYF.20191120.07,2,NOTFUN,6
MAYF.20191120.07,2,SEMTHO,1
MAYF.20191120.07,3,CYPSPP3,7
MAYF.20191120.07,3,ETHLAC,1
MAYF.20191120.07,3,FUNOLI,1
MAYF.20191120.07,3,ICHGAG,3
MAYF.20191120.07,3,LAMAEP,5
MAYF.20191120.07,3,LEPSP4,1
MAYF.20191120.07,3,NOTBAI,10
MAYF.20191120.07,3,NOTFUN,3
MAYF.20191120.07,3,PERNIG,1
MAYF.20191120.07,3,SEMTHO,2
MAYF.20191121.08,1,CYPSPP3,9
MAYF.20191121.08,1,ELASP,1
MAYF.20191121.08,1,ESOAME2,1
MAYF.20191121.08,1,ETHLAC,2
MAYF.20191121.08,1,FUNOLI,1
MAYF.20191121.08,1,HYPETO,2
MAYF.20191121.08,1,ICHGAG,4
MAYF.20191121.08,1,LAMAEP,1
MAYF.20191121.08,1,LUXCHR,2
MAYF.20191121.08,1,NOTBAI,25
MAYF.20191121.08,1,NOTFUN,1
MAYF.20191121.08,1,NOTSTI,2
MAYF.20191121.08,1,PERNIG,2
MAYF.20191121.09,1,CYPSPP3,2
MAYF.20191121.09,1,ETHLAC,2
MAYF.20191121.09,1,FUNNOT,2
MAYF.20191121.09,1,FUNOLI,1
MAYF.20191121.09,1,LAMAEP,3
MAYF.20191121.09,1,LUXCHR,1
MAYF.20191121.09,1,NOCLEP,2
MAYF.20191121.09,1,NOTBAI,14
MAYF.20191121.09,1,NOTFUN,2
MAYF.20191121.09,1,NOTSP,1
MAYF.20191121.09,1,NOTSTI,6
MAYF.20191121.09,1,NOTTEX,1
MAYF.20191121.09,1,PERNIG,2
MAYF.20191121.09,2,ETHLAC,2
MAYF.20191121.09,2,FUNNOT,1
MAYF.20191121.09,2,FUNOLI,1
MAYF.20191121.09,2,ICHGAG,5
MAYF.20191121.09,2,LAMAEP,3
MAYF.20191121.09,2,NOCLEP,2
MAYF.20191121.09,2,NOTBAI,13
MAYF.20191121.09,2,NOTFUN,1
MAYF.20191121.09,2,NOTLEP,1
MAYF.20191121.09,2,NOTSP,2
MAYF.20191121.09,2,NOTSTI,2
MAYF.20191121.09,2,NOTTEX,1
MAYF.20191121.09,2,PERNIG,1
MAYF.20191121.09,3,ESOAME2,1
MAYF.20191121.09,3,FUNNOT,1
MAYF.20191121.09,3,FUNOLI,1
MAYF.20191121.09,3,ICHGAG,3
MAYF.20191121.09,3,LAMAEP,2
MAYF.20191121.09,3,NOTBAI,7
MAYF.20191121.09,3,NOTFUN,1
MAYF.20191121.09,3,NOTSP,1
MAYF.20191121.09,3,NOTSTI,1
MAYF.20201203.02,1,ETHLAC,1
MAYF.20201203.02,1,ETHNIG1,1
MAYF.20201203.02,1,FUNNOT,2
MAYF.20201203.02,1,FUNOLI,1
MAYF.20201203.02,1,ICHGAG,1
MAYF.20201203.02,1,LAMAEP,1
MAYF.20201203.02,1,MICSP1,1
MAYF.20201203.02,1,NOTBAI,30
MAYF.20201203.02,1,PERNIG,1
MAYF.20201203.02,1,SEMATR,1
MAYF.20201203.02,2,ESOAME2,1
MAYF.20201203.02,2,FUNOLI,1
MAYF.20201203.02,2,LAMAEP,3
MAYF.20201203.02,2,NOTBAI,11
MAYF.20201203.02,2,NOTFUN,3
MAYF.20201203.02,2,NOTSP,1
MAYF.20201203.02,2,NOTSTI,1
MAYF.20201203.02,2,NOTVOL,1
MAYF.20201203.02,2,PERSPP1,1
MAYF.20201203.02,3,ETHLAC,1
MAYF.20201203.02,3,ETHSP,2
MAYF.20201203.02,3,FUNNOT,2
MAYF.20201203.02,3,FUNSP,1
MAYF.20201203.02,3,ICHGAG,2
MAYF.20201203.02,3,LAMAEP,2
MAYF.20201203.02,3,NOTBAI,7
MAYF.20201203.02,3,NOTFUN,2
MAYF.20201203.02,3,SEMATR,2
MAYF.20210329.01,1,ESOAME2,1
MAYF.20210329.01,1,ETHNIG1,2
MAYF.20210329.01,1,FUNNOT,3
MAYF.20210329.01,1,ICHGAG,6
MAYF.20210329.01,1,MICSP1,1
MAYF.20210329.01,1,NOTBAI,32
MAYF.20210329.01,1,NOTSPP,1
MAYF.20210329.01,1,NOTTEX,1
MAYF.20210329.01,1,NOTVOL,6
MAYF.20210329.02,1,ETHCHL1,1
MAYF.20210329.02,1,ETHLAC,1
MAYF.20210329.02,1,ETHNIG1,1
MAYF.20210329.02,1,FUNOLI,2
MAYF.20210329.02,1,ICHGAG,1
MAYF.20210329.02,1,NOTBAI,14
MAYF.20210329.02,1,NOTFUN,2
MAYF.20210329.02,2,CYPSPP1,1
MAYF.20210329.02,2,ETHLAC,1
MAYF.20210329.02,2,ETHSTI,1
MAYF.20210329.02,2,FUNOLI,1
MAYF.20210329.02,2,ICHGAG,4
MAYF.20210329.02,2,NOTBAI,3
MAYF.20210330.06,1,ETHSTI,1
MAYF.20210330.06,1,FUNOLI,1
MAYF.20210330.06,1,ICHGAG,4
MAYF.20210330.06,1,LAMAEP,2
MAYF.20210330.06,1,MOXCAR,2
MAYF.20210330.06,1,NOTBAI,11
MAYF.20210330.06,1,NOTFUN,1
MAYF.20210330.06,1,NOTSP,1
MAYF.20210330.06,1,PERNIG,1
MAYF.20210330.07,1,ETHSWA,1
MAYF.20210330.07,1,FUNNOT,3
MAYF.20210330.07,1,FUNSP1,1
MAYF.20210330.07,1,MOXCAR,1
MAYF.20210330.07,1,NOTBAI,37
MAYF.20210330.07,1,PERNIG,2
MAYF.20210420.01,1,ETHSTI,2
MAYF.20210420.01,1,FUNNOT,3
MAYF.20210420.01,1,ICHGAG,5
MAYF.20210420.01,1,LEPAUR,1
MAYF.20210420.01,1,LEPMAC,1
MAYF.20210420.01,1,LEPMEG,1
MAYF.20210420.01,1,NOTBAI,30
MAYF.20210420.01,1,NOTFUN,1
MAYF.20210420.01,1,SEMTHO,1
MAYF.20210420.02,1,ETHNIG1,1
MAYF.20210420.02,1,ETHSWA,1
MAYF.20210420.02,1,FUNNOT,1
MAYF.20210420.02,1,ICHGAG,3
MAYF.20210420.02,1,NOTBAI,17
MAYF.20210420.02,1,NOTFUN,2
MAYF.20210420.02,1,NOTVOL,2
MAYF.20210421.06,1,ESOSP,1
MAYF.20210421.06,1,ETHLAC,1
MAYF.20210421.06,1,ETHNIG1,1
MAYF.20210421.06,1,FUNNOT,5
MAYF.20210421.06,1,ICHGAG,1
MAYF.20210421.06,1,LAMAEP,1
MAYF.20210421.06,1,LUXCHR,2
MAYF.20210421.06,1,NOTBAI,13
MAYF.20210421.06,1,NOTFUN,1
MAYF.20210421.06,1,NOTVOL,1
MAYF.20210421.07,1,ETHLAC,1
MAYF.20210421.07,1,FUNNOT,3
MAYF.20210421.07,1,ICHGAG,2
MAYF.20210421.07,1,LAMAEP,1
MAYF.20210421.07,1,LEPMAC,1
MAYF.20210421.07,1,MOXCAR,2
MAYF.20210421.07,1,NOTBAI,15
MAYF.20210421.07,1,NOTFUN,1
MAYF.20210421.07,2,APHSAY,1
MAYF.20210421.07,2,ETHLAC,1
MAYF.20210421.07,2,ETHSP,1
MAYF.20210421.07,2,FUNNOT,4
MAYF.20210421.07,2,LAMAEP,1
MAYF.20210421.07,2,NOTBAI,8
MAYF.20210421.07,2,NOTFUN,2
MAYF.20210421.07,2,NOTVOL,2
MAYF.20210421.07,2,PERNIG,1
MAYF.20210421.07,3,FUNNOT,1
MAYF.20210421.07,3,ICHGAG,1
MAYF.20210421.07,3,NOTBAI,4
MAYF.20210422.02,2,ICHGAG,9
MAYF.20210422.02,2,NOTBAI,6
MAYF.20210422.02,2,NOTFUN,1
MAYF.20210422.02,3,ETHLAC,1
MAYF.20210422.02,3,ETHNIG1,1
MAYF.20210422.02,3,ICHGAG,6
MAYF.20210422.02,3,NOTBAI,7
MAYF.20210422.02,3,NOTFUN,1
MAYF.20210422.08,1,ETHHIS,1
MAYF.20210422.08,1,ETHLAC,2
MAYF.20210422.08,1,FUNNOT,5
MAYF.20210422.08,1,LAMAEP,1
MAYF.20210422.08,1,LUXCHR,2
MAYF.20210422.08,1,NOTBAI,19
MAYF.20210422.08,1,NOTFUN,1
MAYF.20210422.08,1,PERNIG,1
MAYF.20210423.09,1,FUNNOT,2
MAYF.20210423.09,1,LEPGUL,1
MAYF.20210423.09,1,NOTBAI,9
MAYF.20210423.09,1,NOTFUN,1
MAYF.20210423.09,2,FUNNOT,1
MAYF.20210423.09,2,ICHGAG,1
MAYF.20210423.09,2,LEPMAC,1
MAYF.20210423.09,2,NOTBAI,1
MAYF.20210423.09,2,PTEHYP,1
MAYF.20210423.09,3,FUNNOT,1
MAYF.20210423.09,3,ICHGAG,1
MAYF.20210423.09,3,LAMAEP,1
MAYF.20210423.09,3,MICSPP1,1
MAYF.20210423.09,3,NOTBAI,3
MAYF.20211025.01,1,ETHLAC,2
MAYF.20211025.01,1,FUNNOT,2
MAYF.20211025.01,1,ICHGAG,5
MAYF.20211025.01,1,LUXCHR,3
MAYF.20211025.01,1,NOTBAI,39
MAYF.20211025.01,1,NOTFUN,1
MAYF.20211025.01,1,NOTTEX,1
MAYF.20211025.01,1,NOTVOL,1
MAYF.20211025.01,1,PERNIG,1
MAYF.20211025.01,1,SEMATR,1
MAYF.20211025.02,1,APHSAY,1
MAYF.20211025.02,1,ETHLAC,6
MAYF.20211025.02,1,FUNNOT,5
MAYF.20211025.02,1,ICHGAG,1
MAYF.20211025.02,1,LUXCHR,1
MAYF.20211025.02,1,NOTBAI,36
MAYF.20211025.02,1,NOTFUN,2
MAYF.20211025.02,1,NOTSP,1
MAYF.20211025.02,1,PERNIG,1
MAYF.20211025.02,3,ETHLAC,2
MAYF.20211025.02,3,FUNNOT,2
MAYF.20211025.02,3,ICHGAG,1
MAYF.20211025.02,3,NOTBAI,15
MAYF.20211025.02,3,NOTFUN,3
MAYF.20211025.02,3,PERNIG,1
MAYF.20211026.06,1,ETHLAC,3
MAYF.20211026.06,1,FUNNOT,1
MAYF.20211026.06,1,HYPETO,1
MAYF.20211026.06,1,ICHGAG,1
MAYF.20211026.06,1,LUXCHR,2
MAYF.20211026.06,1,NOTBAI,31
MAYF.20211026.06,1,NOTSP,1
MAYF.20211026.06,1,NOTVOL,2
MAYF.20211026.06,1,PERNIG,2
MAYF.20211026.06,1,SEMATR,1
MAYF.20211026.07,1,ETHLAC,4
MAYF.20211026.07,1,FUNNOT,7
MAYF.20211026.07,1,ICHGAG,1
MAYF.20211026.07,1,LUXCHR,1
MAYF.20211026.07,1,NOTBAI,36
MAYF.20211026.07,1,NOTFUN,1
MAYF.20211026.07,1,NOTVOL,1
MAYF.20211026.07,1,PERNIG,3
MAYF.20211026.07,2,ETHLAC,2
MAYF.20211026.07,2,FUNNOT,1
MAYF.20211026.07,2,ICHGAG,2
MAYF.20211026.07,2,LAMAEP,3
MAYF.20211026.07,2,LUXCHR,1
MAYF.20211026.07,2,NOTBAI,20
MAYF.20211026.07,2,NOTFUN,3
MAYF.20211026.07,2,NOTVOL,3
MAYF.20211026.07,2,PERNIG,1
MAYF.20211026.07,3,ETHLAC,1
MAYF.20211026.07,3,ICHGAG,3
MAYF.20211026.07,3,NOTBAI,3
MAYF.20211026.07,3,NOTFUN,2
MAYF.20211026.07,3,NOTVOL,1
MAYF.20211027.08,1,ETHLAC,5
MAYF.20211027.08,1,FUNNOT,4
MAYF.20211027.08,1,HYPETO,1
MAYF.20211027.08,1,MICSP1,1
MAYF.20211027.08,1,MOXCAR,1
MAYF.20211027.08,1,NOTBAI,46
MAYF.20211027.08,1,NOTFUN,6
MAYF.20211027.08,1,NOTVOL,5
MAYF.20211027.08,1,PERNIG,1
MAYF.20211027.08,1,SEMATR,2
MAYF.20211027.08,1,SEMTHO,1
MAYF.20211027.09,1,ETHLAC,3
MAYF.20211027.09,1,FUNNOT,2
MAYF.20211027.09,1,ICHGAG,2
MAYF.20211027.09,1,LAMAEP,1
MAYF.20211027.09,1,LUXCHR,1
MAYF.20211027.09,1,NOTBAI,10
MAYF.20211027.09,1,NOTVOL,1
MAYF.20211027.09,1,PERNIG,4
MAYF.20211027.09,1,SEMATR,1
MAYF.20211027.09,2,FUNNOT,2
MAYF.20211027.09,2,ICHGAG,1
MAYF.20211027.09,2,LEPMIN,1
MAYF.20211027.09,2,NOTBAI,12
MAYF.20211027.09,2,NOTVOL,2
MAYF.20211027.09,2,PERNIG,3
MAYF.20211027.09,3,FUNNOT,1
MAYF.20211027.09,3,ICHGAG,1
MAYF.20211027.09,3,LAMAEP,2
MAYF.20211027.09,3,MOXCAR,2
MAYF.20211027.09,3,NOTBAI,5
MAYF.20211027.09,3,NOTSP,1
MAYF.20211027.09,3,PERNIG,1
MAYF.20211027.09,3,SEMATR,1
MAYF.20211027.09,3,SEMTHO,1
MAYF.20211028.02,2,ETHLAC,1
MAYF.20211028.02,2,FUNNOT,3
MAYF.20211028.02,2,NOTBAI,13
MAYF.20211028.02,2,NOTFUN,3
MAYF.20211028.02,2,NOTVOL,1
MAYF.20211028.02,2,SEMATR,1
MAYF.20220412.02,1,AMENAT,1
MAYF.20220412.02,1,FUNNOT,1
MAYF.20220412.02,1,ICHGAG,2
MAYF.20220412.02,1,LAMAEP,1
MAYF.20220412.02,1,NOTBAI,17
MAYF.20220412.02,1,NOTFUN,3
MAYF.20220412.02,2,ICHGAG,6
MAYF.20220412.02,2,LEPCYA,1
MAYF.20220412.02,2,NOTBAI,7
MAYF.20220412.02,3,ETHLAC,2
MAYF.20220412.02,3,FUNNOT,1
MAYF.20220412.02,3,ICHGAG,5
MAYF.20220412.02,3,NOTBAI,5
MAYF.20220412.02,3,NOTFUN,2
MAYF.20220412.02,3,NOTLEP,1
MAYF.20220412.02,3,NOTTEX,1
MAYF.20220413.03,1,ETHLAC,2
MAYF.20220413.03,1,FUNNOT,2
MAYF.20220413.03,1,ICHGAG,4
MAYF.20220413.03,1,LEPMIN,1
MAYF.20220413.03,1,MOXPOE,4
MAYF.20220413.03,1,NOTBAI,7
MAYF.20220413.03,1,NOTFUN,1
MAYF.20220413.03,1,NOTTEX,5
MAYF.20220413.05,1,AMENAT,1
MAYF.20220413.05,1,FUNNOT,1
MAYF.20220413.05,1,ICHGAG,3
MAYF.20220413.05,1,MOXPOE,3
MAYF.20220413.05,1,NOTBAI,13
MAYF.20220413.05,1,NOTFUN,2
MAYF.20220413.05,1,NOTTEX,1
MAYF.20220413.05,1,PERNIG,2
MAYF.20221114.02,1,AMENAT,1
MAYF.20221114.02,1,ETHLAC,4
MAYF.20221114.02,1,ETHSTI,4
MAYF.20221114.02,1,ICHGAG,6
MAYF.20221114.02,1,LAMAEP,2
MAYF.20221114.02,1,NOCLEP,2
MAYF.20221114.02,1,NOTBAI,38
MAYF.20221114.02,1,NOTFUN,4
MAYF.20221114.02,1,NOTSTI,6
MAYF.20221114.02,1,NOTTEX,7
MAYF.20221114.02,1,SEMATR,1
MAYF.20221114.02,1,SEMTHO,1
MAYF.20221114.02,2,ETHLAC,6
MAYF.20221114.02,2,ETHSTI,4
MAYF.20221114.02,2,FUNNOT,3
MAYF.20221114.02,2,ICHGAG,6
MAYF.20221114.02,2,LAMAEP,2
MAYF.20221114.02,2,NOCLEP,1
MAYF.20221114.02,2,NOTBAI,14
MAYF.20221114.02,2,NOTFUN,1
MAYF.20221114.02,2,NOTLEP,1
MAYF.20221114.02,2,NOTSTI,16
MAYF.20221114.02,2,NOTTEX,2
MAYF.20221114.02,2,PERNIG,2
MAYF.20221114.02,2,SEMATR,1
MAYF.20221114.02,2,SEMTHO,1
MAYF.20221114.02,3,ETHLAC,1
MAYF.20221114.02,3,FUNOLI,1
MAYF.20221114.02,3,ICHGAG,4
MAYF.20221114.02,3,LAMAEP,4
MAYF.20221114.02,3,NOTBAI,10
MAYF.20221114.02,3,NOTFUN,1
MAYF.20221114.02,3,NOTSTI,8
MAYF.20221114.02,3,NOTTEX,1
MAYF.20221114.02,3,PERNIG,1
MAYF.20221116.03,1,APHSAY,1
MAYF.20221116.03,1,ETHLAC,3
MAYF.20221116.03,1,ETHSTI,1
MAYF.20221116.03,1,FUNNOT,8
MAYF.20221116.03,1,FUNOLI,3
MAYF.20221116.03,1,HYPETO,2
MAYF.20221116.03,1,ICHGAG,14
MAYF.20221116.03,1,LAMAEP,14
MAYF.20221116.03,1,LUXCHR,3
MAYF.20221116.03,1,MICHEN,2
MAYF.20221116.03,1,NOCLEP,3
MAYF.20221116.03,1,NOTBAI,41
MAYF.20221116.03,1,NOTFUN,5
MAYF.20221116.03,1,NOTLEP,1
MAYF.20221116.03,1,NOTSTI,4
MAYF.20221116.03,1,NOTTEX,10
MAYF.20221116.03,1,NOTVOL,1
MAYF.20221116.03,1,PERNIG,3
MAYF.20221116.05,1,ERIOBL,1
MAYF.20221116.05,1,ETHLAC,3
MAYF.20221116.05,1,FUNOLI,1
MAYF.20221116.05,1,ICHGAG,7
MAYF.20221116.05,1,LAMAEP,3
MAYF.20221116.05,1,LEPMEG,1
MAYF.20221116.05,1,LUXCHR,1
MAYF.20221116.05,1,NOCLEP,4
MAYF.20221116.05,1,NOTBAI,35
MAYF.20221116.05,1,NOTFUN,6
MAYF.20221116.05,1,NOTLEP,1
MAYF.20221116.05,1,NOTTEX,1
MAYF.20221116.05,1,PERNIG,5
MAYF.20221116.05,1,SEMATR,2
MAYF.20221116.05,1,SEMTHO,4
MAYF.20221117.07,1,AMENAT,1
MAYF.20221117.07,1,ETHLAC,8
MAYF.20221117.07,1,FUNNOT,5
MAYF.20221117.07,1,FUNOLI,2
MAYF.20221117.07,1,HYPETO,1
MAYF.20221117.07,1,ICHGAG,8
MAYF.20221117.07,1,LAMAEP,3
MAYF.20221117.07,1,LEPMEG,1
MAYF.20221117.07,1,MICHEN,1
MAYF.20221117.07,1,NOTBAI,68
MAYF.20221117.07,1,NOTFUN,7
MAYF.20221117.07,1,NOTSTI,1
MAYF.20221117.07,1,NOTTEX,8
MAYF.20221117.07,1,PERNIG,6
MAYF.20221117.07,1,SEMATR,4
MAYF.20221117.07,1,SEMTHO,1
MAYF.20221117.07,2,ETHCHL1,1
MAYF.20221117.07,2,ETHLAC,5
MAYF.20221117.07,2,FUNOLI,2
MAYF.20221117.07,2,ICHGAG,5
MAYF.20221117.07,2,LAMAEP,8
MAYF.20221117.07,2,NOTBAI,31
MAYF.20221117.07,2,NOTFUN,4
MAYF.20221117.07,2,NOTLEP,1
MAYF.20221117.07,2,NOTTEX,4
MAYF.20221117.07,2,PERNIG,3
MAYF.20221117.07,3,ETHLAC,3
MAYF.20221117.07,3,ETHSP,1
MAYF.20221117.07,3,FUNOLI,1
MAYF.20221117.07,3,ICHGAG,2
MAYF.20221117.07,3,LAMAEP,4
MAYF.20221117.07,3,LUXCHR,2
MAYF.20221117.07,3,NOTBAI,23
MAYF.20221117.07,3,NOTFUN,6
MAYF.20221117.07,3,NOTSTI,1
MAYF.20221117.07,3,NOTTEX,1
MAYF.20221117.07,3,PERNIG,2
MAYF.20221117.07,3,SEMATR,1
MAYF.20221117.07,3,SEMTHO,1
MAYF.20221118.09,1,ETHLAC,5
MAYF.20221118.09,1,FUNNOT,1
MAYF.20221118.09,1,FUNOLI,3
MAYF.20221118.09,1,HYPETO,1
