taxon_type_code,taxon_id,accepted_taxon_id,scientific_name,scientific_name_authorship,taxon_rank,vernacular_name,taxon_protocol_category,name_according_to_id,name_according_to_title,kingdom,subkingdom,infrakingdom,superdivision,division,subdivision,infradivision,parvdivision,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,section,subsection,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,variety,subvariety,form,subform,race,stirp,morph,abberation,unspecified,species_group,specific_epithet,infraspecific_epithet
FISH,SALSP,SALSP,Salmo sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161994 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161994, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,Salmonidae,NA,NA,NA,Salmo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SALSP1,SALSP1,Salvelinus sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161999 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161999, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,Salmonidae,NA,NA,NA,Salvelinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SALSP2,SALSP2,Salmonidae sp.,NA,family,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161931 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161931, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,Salmonidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SALSP3,SALSP3,Salmoniformes sp.,NA,order,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161929 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161929, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SALSPP,SALSPP,Salmo spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161994 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161994, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,Salmonidae,NA,NA,NA,Salmo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SALSPP1,SALSPP1,Salvelinus spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161999 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161999, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,Salmonidae,NA,NA,NA,Salvelinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SALSPP2,SALSPP2,Salmonidae spp.,NA,family,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161931 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161931, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,Salmonidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SALSPP3,SALSPP3,Salmoniformes spp.,NA,order,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161929 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161929, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SALTRU,SALTRU,Salmo trutta,Linnaeus,species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,Salmonidae,NA,NA,NA,Salmo,NA,Salmo trutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trutta,NA
FISH,SALTSH,ONCTSH,Salmo tshawytscha,(Walbaum),species,NA,target,https://ecos.fws.gov/ecp0/reports/ad-hoc-species-report (accessed 12/26/2016),"U.S. Fish & Wildlife Service Environmental Conservation Online System, https://ecos.fws.gov/ecp0/reports/ad-hoc-species-report, accessed 12 December 2016",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Salmoniformes,NA,NA,NA,NA,NA,Salmonidae,NA,NA,NA,Salmo,NA,Salmo tshawytscha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tshawytscha,NA
FISH,SANCAN,SANCAN,Sander canadensis,(Griffith & Smith),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Percidae,NA,NA,NA,Sander,NA,Sander canadensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,canadensis,NA
FISH,SANLUC,SANLUC,Sander lucioperca,(Linnaeus),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Percidae,NA,NA,NA,Sander,NA,Sander lucioperca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lucioperca,NA
FISH,SANSP,SANSP,Sander sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=650162 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=650162, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Percidae,NA,NA,NA,Sander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SANSPP,SANSPP,Sander spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=650162 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=650162, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Percidae,NA,NA,NA,Sander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SANVIT,SANVIT,Sander vitreus,(Mitchill),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Percidae,NA,NA,NA,Sander,NA,Sander vitreus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vitreus,NA
FISH,SARMEL,SARMEL,Sarotherodon melanotheron,Rüppell,species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Cichlidae,NA,NA,NA,Sarotherodon,NA,Sarotherodon melanotheron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,melanotheron,NA
FISH,SARSP,SARSP,Sarotherodon sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553244 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553244, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Cichlidae,NA,NA,NA,Sarotherodon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SARSPP,SARSPP,Sarotherodon spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553244 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553244, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Cichlidae,NA,NA,NA,Sarotherodon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SATEUR,SATEUR,Satan eurystomus,Hubbs & Bailey,species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Siluriformes,NA,NA,NA,NA,NA,Ictaluridae,NA,NA,NA,Satan,NA,Satan eurystomus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eurystomus,NA
FISH,SATSP,SATSP,Satan sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164030 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164030, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Siluriformes,NA,NA,NA,NA,NA,Ictaluridae,NA,NA,NA,Satan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SATSPP,SATSPP,Satan spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164030 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164030, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Siluriformes,NA,NA,NA,NA,NA,Ictaluridae,NA,NA,NA,Satan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SCAALB,SCAALB,Scaphirhynchus albus,(Forbes & Richardson),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Acipenseriformes,NA,NA,NA,NA,NA,Acipenseridae,NA,NA,NA,Scaphirhynchus,NA,Scaphirhynchus albus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,albus,NA
FISH,SCAERY,SCAERY,Scardinius erythrophthalmus,(Linnaeus),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Scardinius,NA,Scardinius erythrophthalmus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,erythrophthalmus,NA
FISH,SCAPLA,SCAPLA,Scaphirhynchus platorynchus,(Rafinesque),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Acipenseriformes,NA,NA,NA,NA,NA,Acipenseridae,NA,NA,NA,Scaphirhynchus,NA,Scaphirhynchus platorynchus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,platorynchus,NA
FISH,SCASP,SCASP,Scaphirhynchus sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161080 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161080, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Acipenseriformes,NA,NA,NA,NA,NA,Acipenseridae,NA,NA,NA,Scaphirhynchus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SCASP1,SCASP1,Scardinius sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163612 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163612, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Scardinius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SCASPP,SCASPP,Scaphirhynchus spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161080 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161080, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Acipenseriformes,NA,NA,NA,NA,NA,Acipenseridae,NA,NA,NA,Scaphirhynchus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SCASPP1,SCASPP1,Scardinius spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163612 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163612, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Scardinius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SCASUT,SCASUT,Scaphirhynchus suttkusi,Williams & Clemmer,species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Acipenseriformes,NA,NA,NA,NA,NA,Acipenseridae,NA,NA,NA,Scaphirhynchus,NA,Scaphirhynchus suttkusi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,suttkusi,NA
FISH,SCISP,SCISP,Sciaenidae sp.,NA,family,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=169237 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=169237, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Sciaenidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SCISPP,SCISPP,Sciaenidae spp.,NA,family,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=169237 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=169237, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Sciaenidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SCOSP,SCOSP,Scorpaeniformes sp.,NA,order,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=166702 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=166702, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Scorpaeniformes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SCOSPP,SCOSPP,Scorpaeniformes spp.,NA,order,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=166702 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=166702, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Scorpaeniformes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SEMATR,SEMATR,Semotilus atromaculatus,(Mitchill),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Semotilus,NA,Semotilus atromaculatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,atromaculatus,NA
FISH,SEMCOR,SEMCOR,Semotilus corporalis,(Mitchill),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Semotilus,NA,Semotilus corporalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,corporalis,NA
FISH,SEMLUM,SEMLUM,Semotilus lumbee,Snelson & Suttkus,species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Semotilus,NA,Semotilus lumbee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lumbee,NA
FISH,SEMSP,SEMSP,Semotilus sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163374 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163374, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Semotilus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SEMSPP,SEMSPP,Semotilus spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163374 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163374, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Semotilus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SEMTHO,SEMTHO,Semotilus thoreauianus,Jordan,species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Cypriniformes,NA,NA,NA,NA,NA,Cyprinidae,NA,NA,NA,Semotilus,NA,Semotilus thoreauianus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,thoreauianus,NA
FISH,SERHUM,SERHUM,Serrasalmus humeralis,Valenciennes,species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Characiformes,NA,NA,NA,NA,NA,Serrasalmidae,NA,NA,NA,Serrasalmus,NA,Serrasalmus humeralis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,humeralis,NA
FISH,SERSP,SERSP,Serrasalmus sp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163261 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163261, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Characiformes,NA,NA,NA,NA,NA,Serrasalmidae,NA,NA,NA,Serrasalmus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SERSP1,SERSP1,Serrasalmidae sp.,NA,family,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Characiformes,NA,NA,NA,NA,NA,Serrasalmidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA
FISH,SERSPP,SERSPP,Serrasalmus spp.,NA,genus,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163261 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163261, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Characiformes,NA,NA,NA,NA,NA,Serrasalmidae,NA,NA,NA,Serrasalmus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SERSPP1,SERSPP1,Serrasalmidae spp.,NA,family,NA,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087, accessed 31 Aug 2017",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Characiformes,NA,NA,NA,NA,NA,Serrasalmidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,spp.,NA
FISH,SICPLU,SICPLU,Sicydium plumieri,(Bloch),species,NA,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,NA,NA,NA,Actinopterygii,NA,NA,NA,Perciformes,NA,NA,NA,NA,NA,Gobiidae,NA,NA,NA,Sicydium,NA,Sicydium plumieri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plumieri,NA
